Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco
178600,5.6506,10,4156,609,1878,586,37.99,-121.79,8068.88854695222,541596.189677724,720997.139923444,73342.1472909234,61194.1233145846
164700,5.7321,18,3646,534,1651,535,37.99,-121.79,8068.88854695222,541596.189677724,720997.139923444,73342.1472909234,61194.1233145846
122500,3.5368,34,2738,475,1316,459,38,-121.8,8211.71265251497,543011.661680294,722412.526284701,74343.5350919495,60835.3536553639
179500,5.5,16,3077,465,1575,446,37.99,-121.8,8780.91548090591,542125.628047994,721524.435905746,73238.5150652853,60387.9198566352
205100,5.4409,4,5623,780,2429,716,37.99,-121.77,6761.44006083107,540540.238670767,719944.806836088,73580.5704410605,62812.2742891814
158600,4.1111,10,2769,619,1045,469,38.03,-121.88,5003.884023106,549915.156267741,729302.834914213,77235.6096294096,56126.548208084
90200,1.2024,36,1489,331,838,259,38.04,-121.9,4240.16608640453,551864.879170074,731249.246120474,78341.4518495109,55206.5365401
67500,1.3958,52,242,59,188,54,38.04,-121.86,4295.33243858136,549733.061372913,729129.055938721,78392.9391490876,58199.9522745411
99400,2.7083,52,2264,439,1403,476,38.02,-121.87,6187.64444359924,548499.739746136,727887.50761,76142.1254145537,56339.0951101499
101400,2,52,1225,250,725,231,38.03,-121.88,5003.884023106,549915.156267741,729302.834914213,77235.6096294096,56126.548208084
87700,2.0034,51,2982,689,1831,608,38.03,-121.9,5279.21304849285,550984.814498223,730365.830729566,77229.5374998649,54621.5080148735
87000,2.5737,46,2112,466,1249,382,38.02,-121.88,6115.75122022248,549034.074121755,728418.613884819,76123.7858299131,55573.6664359346
94600,3.3371,36,2707,550,1827,545,38.02,-121.89,6168.58519373953,549569.357604361,728950.457789931,76115.6176569721,54811.5954324257
181800,3.6154,5,1560,369,1037,372,38.02,-121.9,6343.03040093645,550105.587417703,729483.037706538,76117.6241703026,54053.0241239424
117800,3.1389,31,3644,746,2229,678,38.02,-121.87,6187.64444359924,548499.739746136,727887.50761,76142.1254145537,56339.0951101499
140300,4.1947,16,2605,440,1352,408,38,-121.88,8339.55126827555,547274.425853007,726652.040395797,73900.1495568738,54519.1417749408
150000,2.7374,9,5329,1284,2827,1202,38.01,-121.88,7227.6436686396,548153.829303399,727535.014955537,75011.9657497767,55037.698018477
134400,4.2227,30,4114,743,1994,722,38.01,-121.89,7272.41032263476,548690.042514627,728067.574131853,75003.6753703338,54267.9955277145
151900,5.3098,22,721,117,367,129,38,-121.88,8339.55126827555,547274.425853007,726652.040395797,73900.1495568738,54519.1417749408
165200,3.5857,4,4075,927,2239,849,38,-121.86,8535.31719057451,546202.985188182,725587.703461975,73948.4144805544,56082.4946459831
161700,5.25,16,3216,464,1504,453,38,-121.86,8535.31719057451,546202.985188182,725587.703461975,73948.4144805544,56082.4946459831
170500,4.1016,4,2171,597,928,461,37.99,-121.89,9485.75543140997,546933.946953029,726303.686008559,72779.7914368636,53233.8471014629
174200,5.5676,16,3787,515,1606,507,37.99,-121.88,9451.46867178636,546395.867833048,725769.692484467,72788.3374293329,54018.4991576187
144100,4.8542,17,2713,442,1475,415,38,-121.87,8392.43037473662,546738.229668099,726119.502302794,73919.0459639219,55299.379642719
163900,4.9783,15,2203,312,1051,311,37.99,-121.87,9498.16577020886,545858.737502855,725236.436573213,72807.5249983758,54805.9712418706
103900,3.0042,28,3639,751,2362,641,38.01,-121.89,7272.41032263476,548690.042514627,728067.574131853,75003.6753703338,54267.9955277145
122200,2.1417,12,1497,360,943,341,38.02,-121.9,6343.03040093645,550105.587417703,729483.037706538,76117.6241703026,54053.0241239424
136000,4.6628,16,2604,454,1696,481,38.01,-121.9,7420.97306340522,549227.201951092,728600.86931366,75005.7119061895,53501.6122572693
156500,5102,8,2750,479,1526,484,38.02,-121.92,7014.26407458697,551180.874961152,730550.399111462,76152.1539601707,52546.9861938266
99200,4.0972,32,1000,188,663,212,38.01,-121.89,7272.41032263476,548690.042514627,728067.574131853,75003.6753703338,54267.9955277145
110600,3.5129,34,3779,766,2356,722,38.01,-121.9,7420.97306340522,549227.201951092,728600.86931366,75005.7119061895,53501.6122572693
162200,4.1094,14,1930,363,990,322,38,-121.9,8507.67359700076,548349.662142883,727719.327822567,73893.8007556239,52967.8055933041
177500,6.0497,14,2677,368,1288,375,38,-121.9,8507.67359700076,548349.662142883,727719.327822567,73893.8007556239,52967.8055933041
166000,6.1237,7,1632,248,879,262,38.01,-121.92,8002.37033161589,550304.348388706,729669.66121457,75040.7580969427,51979.3900434828
160800,5.3363,9,2294,389,1142,365,38.01,-121.93,8415.58858489007,550844.329849344,730205.154700371,75073.7532924641,51223.8644654184
154800,5.1337,13,1524,286,940,308,38.02,-121.93,7438.4576302485,551719.927168381,731085.177374625,76184.6634049581,51799.8424506709
143100,4.0767,5,5526,1102,3207,1012,38.03,-121.95,6467.70168137919,553675.42610434,733036.144164789,77389.6635663731,50928.8900472928
87100,1.4871,27,1654,478,1141,420,38.03,-121.94,6338.0882660026,553135.432943935,732500.622316108,77337.641438615,51658.7267760023
95300,3016,35,2691,542,1409,505,38.02,-121.96,7765.99886523711,553342.684520065,732693.883108575,76343.0019581742,49584.0341785017
100700,2.1013,9,3360,833,2041,810,38.02,-121.95,7557.60519042128,552800.834691354,732156.920978234,76280.1064224197,50318.1778359007
113900,2.7907,29,5765,1170,3266,1131,38.02,-121.94,7446.9703496517,552259.91466062,731620.685198986,76227.3199001871,51056.8451027426
100200,3.5436,16,2176,464,1410,434,38.03,-121.92,6069.16239645728,552058.24739729,731431.764152877,77263.565747446,53131.7922542255
125000,4.2067,16,1840,355,1288,338,38.02,-121.92,7014.26407458697,551180.874961152,730550.399111462,76152.1539601707,52546.9861938266
129800,3.4817,15,2966,558,1687,527,38.02,-121.91,6629.49372778519,550642.760791438,730016.352018324,76129.804565375,53298.101949023
83500,2.5833,38,2505,554,1595,498,38.04,-121.97,6077.46911908254,555631.789960087,734987.791898294,78631.2930405259,50129.3498902367
139800,3.7043,17,3685,685,1939,649,38.03,-121.97,7053.37375247243,554758.199539678,734109.365397292,77523.5758314522,49483.59626288
98500,3.3661,31,2810,518,1640,503,38.05,-121.98,5731.61816776984,557047.156882385,736403.119435674,79818.6734567062,50095.0674949921
156900,4.8693,44,1465,247,817,237,38.02,-122.02,6707.21068809585,556613.156540945,735930.819769957,76930.9970010295,45286.3952144586
165900,6.0424,4,2341,408,1235,431,38.03,-122,7901.52766043295,556389.286679026,735724.617162171,77798.6999940391,47354.8856556919
133900,2.0523,44,1625,432,825,385,38.02,-122.14,5203.91061647682,563251.889023151,742481.594404037,79157.5402030604,37439.589854687
225000,2.5795,42,118,34,54,30,38.03,-122.14,4130.16417067524,564108.907602228,743347.26235394,80226.9333567164,38258.4587207803
166000,2.9583,52,2378,508,940,451,38.02,-122.13,5020.31194956543,562693.764526831,741931.829294457,78920.4367400104,38044.0309671494
144800,1.8523,48,2123,494,859,474,38.01,-122.13,5810.60754497964,561836.711577359,741066.101168687,77848.9462672956,37253.7324327715
178300,4.5,50,1760,341,741,316,38.01,-122.14,6290.94409804198,562395.760636223,741616.58021625,78089.3357561376,36636.1701371081
139300,2.1974,51,1262,309,608,298,38.01,-122.13,5810.60754497964,561836.711577359,741066.101168687,77848.9462672956,37253.7324327715
150800,2.5481,33,2821,652,1206,640,38,-122.13,6692.95525633274,560980.55097274,740201.027926537,76778.6063174539,36480.2099256088
196100,5.1265,40,1800,290,761,277,38.02,-122.16,5092.0305034076,564370.772062861,743583.21216817,79658.8021085831,36264.1920895447
116100,3.1711,39,1313,306,575,231,38.01,-122.11,4853.0262509357,560721.259726694,739967.238099942,77395.9568125377,38519.1379621777
129400,3.3831,41,1345,272,718,283,38.01,-122.11,4853.0262509357,560721.259726694,739967.238099942,77395.9568125377,38519.1379621777
166400,4.2042,20,6992,1404,3221,1334,38,-122.12,6238.75383756605,560421.456330962,739650.53149122,76544.1883368835,37121.204384498
126500,3.9519,50,1300,263,691,239,38.01,-122.12,5281.13252099433,561278.543728349,740516.319942903,77617.7923684801,37881.555617889
135700,3609,50,1738,355,837,363,38.01,-122.12,5281.13252099433,561278.543728349,740516.319942903,77617.7923684801,37881.555617889
172400,4.1189,42,2225,367,864,381,38.01,-122.12,5281.13252099433,561278.543728349,740516.319942903,77617.7923684801,37881.555617889
113700,3.8824,37,1742,339,1128,345,38.02,-122.09,3304.55728241619,560470.107992316,739739.763648534,78064.0871639302,40561.6615098325
159700,3.6523,28,4308,824,2086,776,38.02,-122.1,3491.39191044858,561024.69063582,740286.727721064,78264.210560731,39918.2112690403
156300,3625,37,978,202,462,184,38,-122.07,5707.16423121289,557639.289396992,736908.569957198,75515.2008080118,40459.5885360583
204200,5.2015,6,10191,1882,4377,1789,38,-122.09,5523.43356643285,558749.484278449,738003.24415966,75897.8541247779,39099.356923645
212600,5.76,9,3424,583,1460,543,38,-122.11,5880.72789649948,559863.245232694,739100.734339631,76319.201647057,37771.7113836437
199900,5.0509,19,4657,739,1914,732,37.99,-122.08,6654.03669809748,557334.028914365,736587.555305375,74616.9333129831,39084.1536450441
205400,5.4496,19,3073,506,1773,493,37.99,-122.09,6634.13307363799,557890.503376951,737135.961964447,74816.0064626911,38395.6331064806
206700,5.1297,16,3913,710,1782,676,37.99,-122.11,6934.47327855466,559006.123309213,738234.885411079,75243.4701753536,37042.5865524627
287700,4.3875,10,2864,514,1300,507,37.99,-122.11,6934.47327855466,559006.123309213,738234.885411079,75243.4701753536,37042.5865524627
245200,6.6579,9,2643,439,1105,467,37.97,-122.08,8871.39617413845,555616.883822196,734853.520424976,72449.9714348435,37761.5409623829
294100,6.9961,5,5303,779,2017,727,37.97,-122.09,8856.47306846938,556175.224040778,735403.364201168,72655.0377890889,37048.2527720605
297300,6135,11,4371,679,1790,660,37.98,-122.11,8003.98281902599,558149.898068295,737369.693621109,74168.8069398681,36332.8653190388
211000,5.6875,14,5381,871,2296,872,37.98,-122.09,7745.19123426416,557032.415253641,736269.334539996,73735.0543601071,37711.5687226179
225400,4675,33,1660,277,741,261,37.99,-122.12,7240.62154494031,559565.263441873,738785.399048638,75471.6946829247,36378.9529951034
269600,5.6931,18,4326,655,1753,646,37.97,-122.1,8927.91689244446,556734.454876703,735953.911682626,72870.163268777,36342.1653921568
228200,4.3571,20,3796,650,1679,611,37.96,-122.1,10031.4437393706,555879.100237532,735089.320994042,71794.3874510353,35687.944738468
235500,6.3699,25,1374,206,569,235,37.96,-122.1,10031.4437393706,555879.100237532,735089.320994042,71794.3874510353,35687.944738468
166900,4.5401,28,3310,574,1811,597,37.99,-122.07,6787.88687936402,556778.448356152,736039.854126922,74427.7384750266,39780.1202251172
186100,4.0154,12,6915,1639,2940,1468,37.98,-122.07,7877.30634867136,555918.496151577,735171.790683446,73341.0104464749,39120.4609840728
211800,3.7262,20,1705,353,856,341,37.97,-122.07,8972.25527018349,555059.436914506,734304.381940482,72255.0498545507,38481.6295386773
197100,5.0172,34,1692,290,836,289,37.96,-122.07,10070.9302576576,554201.274797487,733437.630220933,71169.8918295362,37864.6800879351
189600,4.2917,37,1784,313,788,304,37.96,-122.06,10235.1807488106,553643.787458009,732888.478074976,70982.3483850568,38602.9066754153
266000,6.0859,21,9135,1534,3748,1502,37.96,-122.08,9981.16708761291,554759.657844698,733987.489150892,71367.8040718412,37132.5288012921
186400,4.7386,36,2213,386,950,370,37.95,-122.06,11320.5350269567,552785.588205564,732021.663968872,69895.0949656354,38020.5616366943
190000,4.5893,39,2199,388,1025,385,37.95,-122.07,11172.2321035058,553344.01397448,732571.537856936,70085.5736506655,37270.6992989855
243000,5.0672,24,3173,548,1351,536,37.95,-122.08,11091.3743566079,553903.335138305,733122.118428058,70286.5663690918,36526.5418221576
235600,4.8702,33,1043,157,425,148,37.95,-122.08,11091.3743566079,553903.335138305,733122.118428058,70286.5663690918,36526.5418221576
196200,5.0445,37,1217,199,552,194,37.96,-122.07,10070.9302576576,554201.274797487,733437.630220933,71169.8918295362,37864.6800879351
182000,3.9816,10,7136,1691,2959,1507,37.96,-122.06,10235.1807488106,553643.787458009,732888.478074976,70982.3483850568,38602.9066754153
169400,4175,34,1408,277,738,269,37.95,-122.05,11533.6817385321,552228.060553793,731472.498363216,69715.2164968067,38775.7978595015
179300,2.5459,22,4162,1194,1804,1185,37.94,-122.05,12605.3531689061,551369.8240725,730605.621709922,68625.8798471482,38228.5485913007
235700,2.5268,19,4005,972,1896,893,37.94,-122.06,12410.5988519256,551928.292455482,731155.510359359,68808.6308261487,37462.1762750543
205100,3.5057,36,2639,488,1111,476,37.94,-122.07,12275.4538161891,552487.658640949,731706.107189887,69002.1349106552,36700.8023914072
220800,2892,30,1260,276,707,221,37.94,-122.07,12275.4538161891,552487.658640949,731706.107189887,69002.1349106552,36700.8023914072
233200,5.0761,35,4043,689,1832,662,37.93,-122.08,13312.6612478267,552193.416343636,731393.368013114,68127.0569610575,35388.3301533951
232100,4725,44,2185,357,943,366,37.94,-122.08,12201.8988744081,553047.919898833,732257.410598397,69206.3018999677,35944.7445779597
265700,4475,43,1454,234,683,258,37.94,-122.07,12275.4538161891,552487.658640949,731706.107189887,69002.1349106552,36700.8023914072
247900,6.0265,32,1339,209,601,209,37.95,-122.09,11079.4385303944,554463.548981427,733673.404085626,70497.9831908412,35788.4450842926
273200,6.1922,29,6895,1022,2634,1022,37.94,-122.09,12191.0488936712,553609.073505745,732809.418984544,69421.0377131613,35194.3454506342
91100,3.2484,16,3077,733,1447,709,38,-122.04,6868.45470278311,555980.730275867,735271.866213764,75015.0514500686,42554.1792680955
134500,3.2,32,1504,279,749,267,37.99,-122.04,7789.82327859731,555117.096984517,734400.999305324,73920.1625460139,41908.9668507543
136200,4125,36,2765,495,1478,441,37.99,-122.04,7789.82327859731,555117.096984517,734400.999305324,73920.1625460139,41908.9668507543
250000,6.1359,16,60,10,65,19,37.97,-122.05,9418.39544235236,553947.233838532,733208.227205852,71895.9667804229,39940.7331270988
87500,2.8043,16,2445,469,721,474,37.99,-122.06,7029.1772875763,556223.764386805,735492.860010764,74248.4974646937,40483.1488145732
137500,1.8229,17,1319,316,384,269,37.99,-122.06,7029.1772875763,556223.764386805,735492.860010764,74248.4974646937,40483.1488145732
136400,3.7333,36,2476,472,1213,393,38,-122.05,6385.38770122721,556532.68197665,735816.724345221,75171.8326214383,41849.2288324365
75000,2.3462,16,1085,217,356,232,38,-122.05,6385.38770122721,556532.68197665,735816.724345221,75171.8326214383,41849.2288324365
156300,1.3894,16,1209,477,627,482,37.98,-122.03,9197.7745166323,553701.435237744,732985.199376916,72674.5672630282,42016.6011021141
140600,2.3152,10,974,316,631,286,37.97,-122.04,9752.5015321261,553392.483089836,732661.214142093,71731.9592727961,40679.0692629079
178300,5.7295,25,3577,581,1753,593,38,-122.03,7423.79118661183,555429.683506716,734727.719978914,74868.2901025123,43265.4441173787
175900,4.5707,27,3228,562,1666,588,38.01,-122.03,6639.18504834532,556295.124793899,735599.949333774,75965.8095456289,43918.7870226611
139900,3.8897,38,2675,541,1378,480,37.99,-122.04,7789.82327859731,555117.096984517,734400.999305324,73920.1625460139,41908.9668507543
138200,3.6042,45,2842,567,1261,535,37.98,-122.03,9197.7745166323,553701.435237744,732985.199376916,72674.5672630282,42016.6011021141
178200,4.6375,28,2965,533,1591,472,38,-122.02,8036.42910365061,554879.544371066,734184.287229131,74731.6076126301,43982.7170334813
169300,4.9022,35,3103,537,1614,566,37.99,-122.03,8283.68486242398,554565.11895237,733856.135892668,73771.202817829,42631.0953751463
161900,4.45,37,2247,416,1237,397,37.99,-122.02,8836.98160988066,554014.048310649,733311.985895545,73632.4650167348,43358.9616390505
166600,4.59,37,1755,327,882,350,37.99,-122.03,8283.68486242398,554565.11895237,733856.135892668,73771.202817829,42631.0953751463
148900,3.4531,44,1254,252,498,217,37.98,-122.03,9197.7745166323,553701.435237744,732985.199376916,72674.5672630282,42016.6011021141
165500,3.5179,25,1476,336,777,297,37.98,-122.01,10250.9603310777,552598.336759208,731896.177400419,72403.2877225237,43498.6322298017
194000,4317,29,2001,373,956,370,37.98,-122.01,10250.9603310777,552598.336759208,731896.177400419,72403.2877225237,43498.6322298017
226900,5.1118,32,1013,169,436,173,37.98,-122,10845.55892917,552048.155044069,731352.740424669,72283.3484924901,44247.1484285609
202800,5.1021,27,2491,428,1171,431,37.97,-122,11665.4675784253,551182.548887534,730480.294544028,71181.107047931,43684.0203422102
211500,3.6449,32,3012,527,1288,512,37.97,-122.01,11114.7407986821,551733.6666544,731024.451339814,71302.9168927571,42925.581648372
